,Score,Random State,Number of Features
13810,0.7153186392179898,1062,6
13811,0.7152505756660045,1062,7
13812,0.6881535177604232,1062,8
13813,0.719242534048768,1062,9
13814,0.6851627733184786,1062,10
13815,0.6353687911800088,1062,15
13816,0.6329444462428238,1062,20
13817,0.5887249837070267,1062,50
13818,0.6038196449462837,1062,100
13819,0.5507497379879984,1063,2
13820,0.7246393649049525,1063,3
13821,0.6939005725257422,1063,4
13822,0.7263798479775443,1063,5
13823,0.7085551453444103,1063,6
13824,0.7107005216963809,1063,7
13825,0.6695335422376911,1063,8
13826,0.7406224268115553,1063,9
13827,0.7071374210107653,1063,10
13828,0.7381863110784546,1063,15
13829,0.6545592879835105,1063,20
13830,0.6505288312612504,1063,50
13831,0.5706023945181556,1063,100
13832,0.44237063556672673,1064,2
13833,0.49833195567934685,1064,3
13834,0.53493856932961,1064,4
13835,0.5158991778598598,1064,5
13836,0.5311501863760792,1064,6
13837,0.5726121718658352,1064,7
13838,0.5782842456100266,1064,8
13839,0.5717046072667764,1064,9
13840,0.5635228216004005,1064,10
13841,0.5802901675941797,1064,15
13842,0.6183817951881859,1064,20
13843,0.5989162389806304,1064,50
13844,0.6311747034937762,1064,100
13845,0.3999654903199973,1065,2
13846,0.434209007222901,1065,3
13847,0.4418966667022748,1065,4
13848,0.7013848786034694,1065,5
13849,0.715028442959222,1065,6
13850,0.6965159330220865,1065,7
13851,0.7099512108262751,1065,8
13852,0.7429423577204577,1065,9
13853,0.7067667019291102,1065,10
13854,0.6881047339530142,1065,15
13855,0.6751676005008114,1065,20
13856,0.6106249361365987,1065,50
13857,0.5972672741591423,1065,100
13858,0.6154212414869277,1066,2
13859,0.7255469597345652,1066,3
13860,0.7239488010869463,1066,4
13861,0.7490752575447145,1066,5
13862,0.7380241537172283,1066,6
13863,0.7166657409841293,1066,7
13864,0.7137736889912865,1066,8
13865,0.7233570277156692,1066,9
13866,0.7169641551220349,1066,10
13867,0.6430607003179692,1066,15
13868,0.6817409895552042,1066,20
13869,0.6388819580804554,1066,50
13870,0.6249081441258693,1066,100
13871,0.4264596168564394,1067,2
13872,0.46658933952444903,1067,3
13873,0.49041438187161634,1067,4
13874,0.4800131473127254,1067,5
13875,0.4770498590180101,1067,6
13876,0.5213808669356508,1067,7
13877,0.4791632848699402,1067,8
13878,0.5316267731011443,1067,9
13879,0.4794618539198231,1067,10
13880,0.5527409776619487,1067,15
13881,0.5214603672464299,1067,20
13882,0.6000741656036428,1067,50
13883,0.589296081851773,1067,100
13884,0.5109257019860391,1068,2
13885,0.707636400941911,1068,3
13886,0.7607146467682266,1068,4
13887,0.7567587516529503,1068,5
13888,0.7512522975805418,1068,6
13889,0.7581217609160128,1068,7
13890,0.7060632634706154,1068,8
13891,0.7183142191253409,1068,9
13892,0.7117147932738275,1068,10
13893,0.7069112231244563,1068,15
13894,0.6611065165635442,1068,20
13895,0.6014663979822745,1068,50
13896,0.6342734741695484,1068,100
13897,0.4218271622816673,1069,2
13898,0.6349799861424209,1069,3
13899,0.7662223683677578,1069,4
13900,0.7610366412244455,1069,5
13901,0.7604313924622896,1069,6
13902,0.7344868132663231,1069,7
13903,0.7294344908197818,1069,8
13904,0.7343261978131559,1069,9
13905,0.723184893139599,1069,10
13906,0.7123036251375011,1069,15
13907,0.6707125739690712,1069,20
13908,0.6628406427464704,1069,50
13909,0.6039618824802332,1069,100
13910,0.09569888227999412,1070,2
13911,0.42129214655396463,1070,3
13912,0.40712736937617067,1070,4
13913,0.4056635294471974,1070,5
13914,0.5068555965159465,1070,6
13915,0.4985816757518384,1070,7
13916,0.5044195442637551,1070,8
13917,0.4986041924196557,1070,9
13918,0.5471900244725156,1070,10
13919,0.5370713007039127,1070,15
13920,0.5421063171906368,1070,20
13921,0.6598013241130541,1070,50
13922,0.5856317381032343,1070,100
13923,0.28681921121932163,1071,2
13924,0.44531150602274294,1071,3
13925,0.47085917323688,1071,4
13926,0.5243671836300929,1071,5
13927,0.7322600323987728,1071,6
13928,0.7308843451352066,1071,7
13929,0.7102300211533595,1071,8
13930,0.7177860021231376,1071,9
13931,0.7035225787546473,1071,10
13932,0.7121090241231256,1071,15
13933,0.6425418769493827,1071,20
13934,0.6073097677668313,1071,50
13935,0.5967977287402695,1071,100
13936,0.19099552224832095,1072,2
13937,0.3828061477761895,1072,3
13938,0.4313776770528487,1072,4
13939,0.510013057822639,1072,5
13940,0.46696351361124466,1072,6
13941,0.48256388647970294,1072,7
13942,0.5087174275387849,1072,8
13943,0.5666986823048472,1072,9
13944,0.546358460170222,1072,10
13945,0.5282240862921788,1072,15
13946,0.666049598304685,1072,20
13947,0.6348320196129837,1072,50
13948,0.62261552083811,1072,100
13949,0.16613482867976315,1073,2
13950,0.22806795171037275,1073,3
13951,0.6200212676643315,1073,4
13952,0.6628402923910074,1073,5
13953,0.6606850178853951,1073,6
13954,0.6565070468359229,1073,7
13955,0.6225915964457097,1073,8
13956,0.6620750638192663,1073,9
13957,0.653878285664831,1073,10
13958,0.6390448517652461,1073,15
13959,0.6874073465983448,1073,20
13960,0.6165988061239389,1073,50
13961,0.61062358875897,1073,100
13962,0.26016681499922023,1074,2
13963,0.36880388275314757,1074,3
13964,0.40700497433848826,1074,4
13965,0.43937018820478313,1074,5
13966,0.4823241872953372,1074,6
13967,0.4718299080529115,1074,7
13968,0.4496419164884857,1074,8
13969,0.4833301690059699,1074,9
13970,0.523098556821729,1074,10
13971,0.5465546932675992,1074,15
13972,0.6362222716029768,1074,20
13973,0.5782579171404512,1074,50
13974,0.5987636906264235,1074,100
13975,0.4558335559641371,1075,2
13976,0.4300918797984046,1075,3
13977,0.4539233148670966,1075,4
13978,0.4735800022984772,1075,5
13979,0.5180679666884592,1075,6
13980,0.5168830834331706,1075,7
13981,0.532200142630415,1075,8
13982,0.5414626008225516,1075,9
13983,0.5745590035389324,1075,10
13984,0.5450441193500217,1075,15
13985,0.5600465021076715,1075,20
13986,0.5865356369804589,1075,50
13987,0.5584867344430537,1075,100
13988,0.5429229617000917,1076,2
13989,0.656144088036543,1076,3
13990,0.6690499018741745,1076,4
13991,0.6926263551050675,1076,5
13992,0.6885612742464775,1076,6
13993,0.6870724480740266,1076,7
13994,0.6986685399417869,1076,8
13995,0.682103425642635,1076,9
13996,0.741975491531198,1076,10
13997,0.6991894709752733,1076,15
13998,0.7095925149382045,1076,20
13999,0.6036987407353502,1076,50
14000,0.612802114931636,1076,100
14001,0.39136565144591573,1077,2
14002,0.4437111497842421,1077,3
14003,0.43388953031172384,1077,4
14004,0.5012204930282165,1077,5
14005,0.5089764255288891,1077,6
14006,0.4881819788867009,1077,7
14007,0.48762330631267903,1077,8
14008,0.517599192231447,1077,9
14009,0.5187846049074951,1077,10
14010,0.5721942270773317,1077,15
14011,0.5423042671853768,1077,20
14012,0.5314550364987185,1077,50
14013,0.5297666262484024,1077,100
14014,0.4067736999895657,1078,2
14015,0.43831515016963307,1078,3
14016,0.41220246473914524,1078,4
14017,0.7129061048044348,1078,5
14018,0.6986803228457141,1078,6
14019,0.6981009978221329,1078,7
14020,0.7270098105651338,1078,8
14021,0.6942546578705966,1078,9
14022,0.6958543418850831,1078,10
14023,0.725357101000112,1078,15
14024,0.6953337925591686,1078,20
14025,0.6539836103367616,1078,50
14026,0.6460573368541904,1078,100
14027,0.5891212794542822,1079,2
14028,0.6949022611546783,1079,3
14029,0.7387613177482393,1079,4
14030,0.7250091575654598,1079,5
14031,0.7096860494219763,1079,6
14032,0.7142610046499138,1079,7
14033,0.7002178741052727,1079,8
14034,0.715342139941733,1079,9
14035,0.6855933528175,1079,10
14036,0.6963279810481714,1079,15
14037,0.6821291221483357,1079,20
14038,0.62823425567789,1079,50
14039,0.5913583075712646,1079,100
14040,0.4158572398204885,1080,2
14041,0.5041489814157496,1080,3
14042,0.5342404224744745,1080,4
14043,0.5281846800277831,1080,5
14044,0.5235351879955208,1080,6
14045,0.5231847459067872,1080,7
14046,0.5558066134556958,1080,8
14047,0.5159987229832754,1080,9
14048,0.5697869498620192,1080,10
14049,0.5500904406969989,1080,15
14050,0.551393627315607,1080,20
14051,0.6456381018800937,1080,50
14052,0.623074317035335,1080,100
14053,0.603839863864682,1081,2
14054,0.6998679137125234,1081,3
14055,0.675507138448894,1081,4
14056,0.7284927040647767,1081,5
14057,0.6875856362761787,1081,6
14058,0.6996310108870482,1081,7
14059,0.7009362807331883,1081,8
14060,0.7389114627504798,1081,9
14061,0.7282466840969728,1081,10
14062,0.675060518660736,1081,15
14063,0.6820593914159503,1081,20
14064,0.6715284465312604,1081,50
14065,0.625397185162162,1081,100
14066,0.41068069445282385,1082,2
14067,0.3896672980819854,1082,3
14068,0.44873735363113965,1082,4
14069,0.47028957112849823,1082,5
14070,0.4501382550948312,1082,6
14071,0.44878511343845806,1082,7
14072,0.5170294876572086,1082,8
14073,0.502960903533997,1082,9
14074,0.49946294108908296,1082,10
14075,0.55507604268742,1082,15
14076,0.5461410021584816,1082,20
14077,0.6426024415300335,1082,50
14078,0.6235249111678012,1082,100
14079,0.6130579973534354,1083,2
14080,0.703513211649635,1083,3
14081,0.703893054876132,1083,4
14082,0.6971597957029303,1083,5
14083,0.7151166730776481,1083,6
14084,0.7249563018710077,1083,7
14085,0.6918909223581129,1083,8
14086,0.6817070194541451,1083,9
14087,0.6602110007963087,1083,10
14088,0.6496055229207855,1083,15
14089,0.6360496288257518,1083,20
14090,0.6719143010538573,1083,50
14091,0.5802283190177098,1083,100
14092,0.48731987357863626,1084,2
14093,0.6351417684939191,1084,3
14094,0.642251173430924,1084,4
14095,0.6570956059112705,1084,5
14096,0.7265144377232067,1084,6
14097,0.6948315834955842,1084,7
14098,0.7201585142542319,1084,8
14099,0.7471850245112628,1084,9
14100,0.7388170097790946,1084,10
14101,0.695153277238455,1084,15
14102,0.6986588498101143,1084,20
14103,0.6525283920528774,1084,50
14104,0.6199756850010048,1084,100
14105,0.42906237176569173,1085,2
14106,0.4920796169013286,1085,3
14107,0.5271805922672306,1085,4
14108,0.7271210219167551,1085,5
14109,0.7158290359753149,1085,6
14110,0.7005804538680673,1085,7
14111,0.7031461522916898,1085,8
14112,0.6899842346038547,1085,9
14113,0.7032995584907468,1085,10
14114,0.6749922393945114,1085,15
14115,0.6455693762492062,1085,20
14116,0.6429072569156149,1085,50
14117,0.6444073218159068,1085,100
14118,0.31835235802854134,1086,2
14119,0.39097245137334613,1086,3
14120,0.5274486667113889,1086,4
14121,0.511684268802294,1086,5
14122,0.5168325875763482,1086,6
14123,0.5699425469265627,1086,7
14124,0.5902805055178442,1086,8
14125,0.539513566538832,1086,9
14126,0.55136096026535,1086,10
14127,0.540874829417211,1086,15
14128,0.5386752349343134,1086,20
14129,0.6372558956875111,1086,50
14130,0.6371722654483107,1086,100
14131,0.4228938611738511,1087,2
14132,0.40927406004281364,1087,3
14133,0.46352359402087717,1087,4
14134,0.4773278548349891,1087,5
14135,0.5104562585570867,1087,6
14136,0.5317403484772126,1087,7
14137,0.5445351717364681,1087,8
14138,0.5340537180894801,1087,9
14139,0.5458278707852755,1087,10
14140,0.6963026264746823,1087,15
14141,0.7022351981585888,1087,20
14142,0.6691957433502493,1087,50
14143,0.6112993722949573,1087,100
14144,0.454612722124601,1088,2
14145,0.5047509639819638,1088,3
14146,0.5517145910374766,1088,4
14147,0.5324084677679544,1088,5
14148,0.5534411064258729,1088,6
14149,0.5145159679441988,1088,7
14150,0.5416925018847749,1088,8
14151,0.5339810237198424,1088,9
14152,0.556906233569694,1088,10
14153,0.5378428962013708,1088,15
14154,0.5513309740052974,1088,20
14155,0.5436626573923358,1088,50
14156,0.5779346915605664,1088,100
14157,0.23511519984543117,1089,2
14158,0.5855818821785517,1089,3
14159,0.6142094338279012,1089,4
14160,0.6199936780614224,1089,5
14161,0.6243443156719255,1089,6
14162,0.6576338828059116,1089,7
14163,0.6731561258395979,1089,8
14164,0.667761641416984,1089,9
14165,0.6722143118742234,1089,10
14166,0.6266355974935816,1089,15
14167,0.6201249540225642,1089,20
14168,0.618311025877423,1089,50
14169,0.5909093604057597,1089,100
14170,0.2886414446632658,1090,2
14171,0.6949198009609479,1090,3
14172,0.6858375641939699,1090,4
14173,0.7293939893199146,1090,5
14174,0.7045407992021071,1090,6
14175,0.705780658929827,1090,7
14176,0.6861768426388304,1090,8
14177,0.6732227417133557,1090,9
14178,0.68189157752731,1090,10
14179,0.6738288938482724,1090,15
14180,0.6829999304172134,1090,20
14181,0.6343420668970976,1090,50
14182,0.6147678161808672,1090,100
14183,0.45059937072827805,1091,2
14184,0.43155488672352993,1091,3
14185,0.6534645145722426,1091,4
14186,0.6235869644967438,1091,5
14187,0.6120714324826377,1091,6
14188,0.6808272883708915,1091,7
14189,0.6984789807505034,1091,8
14190,0.6752224526864584,1091,9
14191,0.7319582412716292,1091,10
14192,0.6936111475487576,1091,15
14193,0.6509135712199063,1091,20
14194,0.6575954965607154,1091,50
14195,0.6049060329196689,1091,100
14196,0.3436643811865714,1092,2
14197,0.6828312652927119,1092,3
14198,0.709374791216929,1092,4
14199,0.6460271777920176,1092,5
14200,0.6604062104382596,1092,6
14201,0.6915546519730851,1092,7
14202,0.6928990693770001,1092,8
14203,0.661380351081171,1092,9
14204,0.7032299782335831,1092,10
14205,0.675104031786295,1092,15
14206,0.6572040720995815,1092,20
14207,0.6343313475153365,1092,50
14208,0.6027987514771425,1092,100
14209,0.4344775402259906,1093,2
14210,0.5348403950552637,1093,3
14211,0.5114277404358032,1093,4
14212,0.5604104879785776,1093,5
14213,0.6068317678596487,1093,6
14214,0.6043384666659701,1093,7
14215,0.5426806483957629,1093,8
14216,0.562625800699921,1093,9
14217,0.5857740929521142,1093,10
14218,0.6978362749265903,1093,15
14219,0.6542073510556009,1093,20
14220,0.6666888242956778,1093,50
14221,0.6156687849257496,1093,100
14222,0.4040555218457389,1094,2
14223,0.5069623831275096,1094,3
14224,0.4664009378207613,1094,4
14225,0.5634960914861513,1094,5
14226,0.5401398707995234,1094,6
14227,0.5947311230025382,1094,7
14228,0.5852455112026249,1094,8
14229,0.5989298250310737,1094,9
14230,0.5568478309422,1094,10
14231,0.6809896964449715,1094,15
14232,0.6030624929017776,1094,20
14233,0.6105463319909337,1094,50
14234,0.613482335349055,1094,100
14235,0.39573898817604014,1095,2
14236,0.5683222944893318,1095,3
14237,0.5557083086262098,1095,4
14238,0.5600350209468383,1095,5
14239,0.5499063252871159,1095,6
14240,0.5509367859931612,1095,7
14241,0.5567228514899184,1095,8
14242,0.5852271820143657,1095,9
14243,0.5522505066130475,1095,10
14244,0.5994308069115892,1095,15
14245,0.5484559517241555,1095,20
14246,0.5562005578452995,1095,50
14247,0.5409843222567173,1095,100
14248,0.30010101433221403,1096,2
14249,0.6347906674166512,1096,3
14250,0.6349342852009465,1096,4
14251,0.7195525201660086,1096,5
14252,0.7536789177658156,1096,6
14253,0.7308321945659833,1096,7
14254,0.7109544379316829,1096,8
14255,0.7472410311546329,1096,9
14256,0.736649590338474,1096,10
14257,0.6864590737195557,1096,15
14258,0.7088101750529566,1096,20
14259,0.6283349666947449,1096,50
14260,0.6093069955309414,1096,100
14261,0.34663228482770136,1097,2
14262,0.6848427367284879,1097,3
14263,0.7601798788115408,1097,4
14264,0.740658055957549,1097,5
14265,0.7202792207772593,1097,6
14266,0.7177277900845618,1097,7
14267,0.730147231167566,1097,8
14268,0.7202192637842262,1097,9
14269,0.6883620064531502,1097,10
14270,0.6592016727045242,1097,15
14271,0.6667722297802584,1097,20
14272,0.6292649625605662,1097,50
14273,0.6282005366959298,1097,100
14274,0.5319851676453182,1098,2
14275,0.6533532841463128,1098,3
14276,0.728301974152347,1098,4
14277,0.6957435500889584,1098,5
14278,0.6882812124782447,1098,6
14279,0.6834354438656619,1098,7
14280,0.7257601247393368,1098,8
14281,0.6866307050475216,1098,9
14282,0.69587784808643,1098,10
14283,0.6696345383680223,1098,15
14284,0.6581447717034656,1098,20
14285,0.5852368834008282,1098,50
14286,0.6349125332492997,1098,100
14287,0.1708717605227933,1099,2
14288,0.20726965285900756,1099,3
14289,0.48445358403493577,1099,4
14290,0.48634712927290147,1099,5
14291,0.7201455624462758,1099,6
14292,0.6870854774950159,1099,7
14293,0.7026491564846835,1099,8
14294,0.7239323814821581,1099,9
14295,0.7007763529062523,1099,10
14296,0.7131526232995589,1099,15
14297,0.7031703329014241,1099,20
14298,0.6149782711317957,1099,50
14299,0.6344086335596603,1099,100
14300,0.5726668851964782,1100,2
14301,0.7009869296366207,1100,3
14302,0.7017243935088773,1100,4
14303,0.7171065427107688,1100,5
14304,0.6907362819148157,1100,6
14305,0.6748391888772645,1100,7
14306,0.6979733795409282,1100,8
14307,0.7091183354447848,1100,9
14308,0.6881128391470924,1100,10
14309,0.6844408278767242,1100,15
14310,0.6894438595587804,1100,20
14311,0.6114013638945599,1100,50
14312,0.5876480231191488,1100,100
14313,0.5790778867121001,1101,2
14314,0.633998743565841,1101,3
14315,0.7325485095776925,1101,4
14316,0.7328251395469563,1101,5
14317,0.7683608149020372,1101,6
14318,0.712018928382151,1101,7
14319,0.7307590712004048,1101,8
14320,0.7362136473541961,1101,9
14321,0.7465521705633218,1101,10
14322,0.6861932293614477,1101,15
14323,0.7114017918721228,1101,20
14324,0.6312635639387317,1101,50
14325,0.5921977380721131,1101,100
14326,0.4604301928335899,1102,2
14327,0.5152674001127028,1102,3
14328,0.48605427834982606,1102,4
14329,0.47984203682966153,1102,5
14330,0.5327588307583426,1102,6
14331,0.6875836504167995,1102,7
14332,0.6466008651979038,1102,8
14333,0.6813825530728956,1102,9
14334,0.6735583288720981,1102,10
14335,0.6844139053858787,1102,15
14336,0.6430563198374877,1102,20
14337,0.6191233408040774,1102,50
14338,0.6087385438493291,1102,100
14339,0.2973389436227569,1103,2
14340,0.35136633934680295,1103,3
14341,0.4190152193307354,1103,4
14342,0.43736055180090705,1103,5
14343,0.511958845488786,1103,6
14344,0.5653107575557001,1103,7
14345,0.5626640545174236,1103,8
14346,0.5599712508924551,1103,9
14347,0.5830209013151308,1103,10
14348,0.5762849682337896,1103,15
14349,0.6422420106022738,1103,20
14350,0.6285990573406834,1103,50
14351,0.649611645806081,1103,100
14352,0.42324670507014583,1104,2
14353,0.7085362042499672,1104,3
14354,0.6776914397208775,1104,4
14355,0.6845334609162367,1104,5
14356,0.7206964046670713,1104,6
14357,0.7272183143069718,1104,7
14358,0.7274139110949791,1104,8
14359,0.72075935313557,1104,9
14360,0.7253804845241472,1104,10
14361,0.7334048023962293,1104,15
14362,0.7155117305344973,1104,20
14363,0.661651045330302,1104,50
14364,0.6207188728891488,1104,100
14365,0.20896233238151518,1105,2
14366,0.3640080348193748,1105,3
14367,0.5125742534289284,1105,4
14368,0.4996246489336954,1105,5
14369,0.766431026400795,1105,6
14370,0.7540228939354714,1105,7
14371,0.7355109548760348,1105,8
14372,0.7625806682941714,1105,9
14373,0.7336185865334646,1105,10
14374,0.6979570526725775,1105,15
14375,0.6766644973598248,1105,20
14376,0.6424646649237977,1105,50
14377,0.6018306141355203,1105,100
14378,0.5527870240713713,1106,2
14379,0.5523673321855073,1106,3
14380,0.47647710431600376,1106,4
14381,0.4845671426398923,1106,5
14382,0.5034025797821469,1106,6
14383,0.5471855911372243,1106,7
14384,0.5224930262141885,1106,8
14385,0.6691465655713686,1106,9
14386,0.7116201365221277,1106,10
14387,0.688249035205257,1106,15
14388,0.6958807797714732,1106,20
14389,0.6335074327244508,1106,50
14390,0.60981584043472,1106,100
14391,0.44688572321489584,1107,2
14392,0.502551708447608,1107,3
14393,0.5204570959177032,1107,4
14394,0.5202273787377958,1107,5
14395,0.49002481885464544,1107,6
14396,0.5662922507543805,1107,7
14397,0.5272976155645834,1107,8
14398,0.5446240617236331,1107,9
14399,0.5526839079616468,1107,10
14400,0.5338894403808108,1107,15
14401,0.5900663086790789,1107,20
14402,0.5845833914919625,1107,50
14403,0.5591902078687494,1107,100
14404,0.06327145879578389,1108,2
14405,0.30189177584772864,1108,3
14406,0.3809798560097768,1108,4
14407,0.45908255969687983,1108,5
14408,0.4450060353408075,1108,6
14409,0.4764073076290768,1108,7
14410,0.48780431426315807,1108,8
14411,0.49014906680638926,1108,9
14412,0.4877740738663422,1108,10
14413,0.5240841603005674,1108,15
14414,0.5269313774067832,1108,20
14415,0.6548431505500217,1108,50
14416,0.5706697350974617,1108,100
14417,0.5822185049776438,1109,2
14418,0.7166090880467981,1109,3
14419,0.7058156126545837,1109,4
14420,0.7169029575749744,1109,5
14421,0.7288444200327753,1109,6
14422,0.6959919172527215,1109,7
14423,0.7245723205006163,1109,8
14424,0.7160790859581891,1109,9
14425,0.7135062255757709,1109,10
14426,0.7083033006828046,1109,15
14427,0.6690020650556796,1109,20
14428,0.6307653819270385,1109,50
14429,0.5779727432526509,1109,100
14430,0.3761123153433277,1110,2
14431,0.46718583663388014,1110,3
14432,0.48450322687434855,1110,4
14433,0.527443456206022,1110,5
14434,0.5473962936473482,1110,6
14435,0.5415679487597891,1110,7
14436,0.5331765738939,1110,8
14437,0.5446337475304244,1110,9
14438,0.560703272318957,1110,10
14439,0.6787895560386668,1110,15
14440,0.694006687898443,1110,20
14441,0.6545465389805529,1110,50
14442,0.5870577515702164,1110,100
14443,0.29877403803330704,1111,2
14444,0.4003977877242505,1111,3
14445,0.5209769842095314,1111,4
14446,0.5300428968479858,1111,5
14447,0.5485593797886816,1111,6
14448,0.5384404086099759,1111,7
14449,0.5624450932997582,1111,8
14450,0.6954473371892291,1111,9
14451,0.6637791347336204,1111,10
14452,0.7076952299843801,1111,15
14453,0.6967140828942884,1111,20
14454,0.6209639905222669,1111,50
14455,0.6287312783472216,1111,100
14456,0.45832440876607283,1112,2
14457,0.6918250228530307,1112,3
14458,0.6921632314211206,1112,4
14459,0.7123038375738654,1112,5
14460,0.7211817260076405,1112,6
14461,0.7369565503733924,1112,7
14462,0.6817641358207853,1112,8
14463,0.7224954801670195,1112,9
14464,0.6891698553396874,1112,10
14465,0.6935987978652998,1112,15
14466,0.6597965398246475,1112,20
14467,0.6588674953090318,1112,50
14468,0.5935310582634241,1112,100
14469,0.40665102681642407,1113,2
14470,0.4920341078215008,1113,3
14471,0.48048257809210326,1113,4
14472,0.5190253310155877,1113,5
14473,0.5334076183732434,1113,6
14474,0.5345703050503545,1113,7
14475,0.5416748244999339,1113,8
14476,0.5352121689514169,1113,9
14477,0.5128044777073936,1113,10
14478,0.6381487642003965,1113,15
14479,0.6378500738050408,1113,20
14480,0.6440888019709458,1113,50
14481,0.6031424182931759,1113,100
14482,0.4764146025545689,1114,2
14483,0.5634165919069793,1114,3
14484,0.5880565083323526,1114,4
14485,0.5885389361592275,1114,5
14486,0.5848310343577786,1114,6
14487,0.529915230861189,1114,7
14488,0.5683370095560731,1114,8
14489,0.6486760407200858,1114,9
14490,0.6994191301514432,1114,10
14491,0.6708081786892639,1114,15
14492,0.6969043515143806,1114,20
14493,0.6624989696237417,1114,50
14494,0.599031569991236,1114,100
14495,0.41024265143134075,1115,2
14496,0.47890752397717784,1115,3
14497,0.42390177767136217,1115,4
14498,0.5102288879161112,1115,5
14499,0.4358611253484569,1115,6
14500,0.5309532764308402,1115,7
14501,0.5626369134617822,1115,8
14502,0.5607476801113299,1115,9
14503,0.5461261144645384,1115,10
14504,0.5446148512286579,1115,15
14505,0.7029690499646843,1115,20
14506,0.6088025152662109,1115,50
14507,0.5958719282480782,1115,100
14508,0.3137192168139573,1116,2
14509,0.34268710695110516,1116,3
14510,0.3743314037043982,1116,4
14511,0.4655137561651532,1116,5
14512,0.6751035748334702,1116,6
14513,0.6704392958161103,1116,7
14514,0.6742093255210838,1116,8
14515,0.6408089964239527,1116,9
14516,0.6837940268391783,1116,10
14517,0.6760093032278784,1116,15
14518,0.697745837340374,1116,20
14519,0.6387451631798196,1116,50
14520,0.5857453002126181,1116,100
14521,0.6661511014514394,1117,2
14522,0.6993173549265714,1117,3
14523,0.6694028803505925,1117,4
14524,0.6451121937247284,1117,5
14525,0.6990594042217426,1117,6
14526,0.704066361626662,1117,7
14527,0.7364649146100581,1117,8
14528,0.719012428673782,1117,9
14529,0.6657217710293988,1117,10
14530,0.6789362416119058,1117,15
14531,0.6310946959731976,1117,20
14532,0.6399538857627438,1117,50
14533,0.5897631438416633,1117,100
14534,0.3248368725937769,1118,2
14535,0.6610899514342491,1118,3
14536,0.7407773212692567,1118,4
14537,0.7333352213910457,1118,5
14538,0.7055492151057113,1118,6
14539,0.7006643151355855,1118,7
14540,0.713275243770976,1118,8
14541,0.7166450513577898,1118,9
14542,0.721370654661533,1118,10
14543,0.7010636822030281,1118,15
14544,0.673618794694435,1118,20
14545,0.6339162403900183,1118,50
14546,0.5963985343916994,1118,100
14547,0.3509978043735684,1119,2
14548,0.3995344011958085,1119,3
14549,0.5434054228313123,1119,4
14550,0.7330996702339525,1119,5
14551,0.692791371158068,1119,6
14552,0.6843502922739364,1119,7
14553,0.678703702274785,1119,8
14554,0.6866634599303667,1119,9
14555,0.7026089610654158,1119,10
14556,0.6298924161539582,1119,15
14557,0.6703305397282991,1119,20
14558,0.6209565779483626,1119,50
14559,0.6353677035591925,1119,100
14560,0.31756989991640894,1120,2
14561,0.4220027268629115,1120,3
14562,0.4659627572573435,1120,4
14563,0.5358768208056092,1120,5
14564,0.5236191562153492,1120,6
14565,0.5699079275010615,1120,7
14566,0.7199118180810378,1120,8
14567,0.744593972155646,1120,9
14568,0.7251247685096566,1120,10
14569,0.7084399880161871,1120,15
14570,0.6882360845437656,1120,20
14571,0.6588756404324674,1120,50
14572,0.6358075398864628,1120,100
14573,0.1616186283123876,1121,2
14574,0.3912773667958259,1121,3
14575,0.5434269908390497,1121,4
14576,0.5358464230874942,1121,5
14577,0.7367641928945492,1121,6
14578,0.706655278451159,1121,7
14579,0.706154435389758,1121,8
14580,0.7074750850034437,1121,9
14581,0.7145210982307479,1121,10
14582,0.7039767861292932,1121,15
14583,0.6700566788762637,1121,20
14584,0.6263024192290914,1121,50
14585,0.6392638942046458,1121,100
14586,0.38005767821411307,1122,2
14587,0.6880567749328712,1122,3
14588,0.7090589365818207,1122,4
14589,0.6886365998141848,1122,5
14590,0.724505826701052,1122,6
14591,0.7079276120940803,1122,7
14592,0.7163803473703545,1122,8
14593,0.7405724548862741,1122,9
14594,0.6830784194100494,1122,10
14595,0.6839235833219586,1122,15
14596,0.6558341609137679,1122,20
14597,0.652132139318276,1122,50
14598,0.5829648836207997,1122,100
14599,0.4109795128230682,1123,2
14600,0.5200369356328398,1123,3
14601,0.722116556812085,1123,4
14602,0.7451047672720346,1123,5
14603,0.7516400689271521,1123,6
14604,0.7574154780575316,1123,7
14605,0.7143012352887119,1123,8
14606,0.7113178928818139,1123,9
14607,0.7480794341181669,1123,10
14608,0.7088778194821757,1123,15
14609,0.6859271963726872,1123,20
14610,0.6284889372237721,1123,50
14611,0.5871299672602641,1123,100
14612,0.4027669910757601,1124,2
14613,0.5326341053350321,1124,3
14614,0.5777476826710014,1124,4
14615,0.6574796797564357,1124,5
14616,0.6754821494583725,1124,6
14617,0.6535788969090957,1124,7
14618,0.6120254814786967,1124,8
14619,0.56089105175629,1124,9
14620,0.5813218127253421,1124,10
14621,0.5848221467211293,1124,15
14622,0.6858211067169111,1124,20
14623,0.6631351932714052,1124,50
14624,0.6050350312132109,1124,100
14625,0.5465955524710275,1125,2
14626,0.6240104098214572,1125,3
14627,0.690475944808852,1125,4
14628,0.6782784549203225,1125,5
14629,0.7108859728413771,1125,6
14630,0.6631563602957751,1125,7
14631,0.6943908780468113,1125,8
14632,0.7009919333253379,1125,9
14633,0.7181839864946146,1125,10
14634,0.6701193602281306,1125,15
14635,0.6667574186368739,1125,20
14636,0.6319221026793576,1125,50
14637,0.5913617886861524,1125,100
